date,rainfall,rain_lag_1,rain_lag_2,rain_lag_3,rain_lag_4,rain_lag_5,rain_lag_6,rain_lag_7,FloodProbability_Proxy,city
2025-02-25 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-02-26 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-02-27 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-02-28 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-01 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-02 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-03 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-04 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-05 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-06 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-07 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-08 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-09 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-10 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-11 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-12 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-13 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-14 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-15 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-16 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-17 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-18 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-19 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-20 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-21 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-22 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-23 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-24 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-25 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-26 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-27 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-28 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-29 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-30 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-03-31 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-01 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-02 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-03 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-04 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-05 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-06 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-07 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-08 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-09 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-10 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-11 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-12 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-13 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-14 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-15 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-16 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-17 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-18 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-19 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-20 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-21 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-22 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-23 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-24 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-25 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-26 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-27 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-28 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-29 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-04-30 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-01 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-02 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-03 18:30:00,0.8000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-04 18:30:00,0.3,0.8000001,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-05 18:30:00,5.1,0.3,0.8000001,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-06 18:30:00,17.5,5.1,0.3,0.8000001,0.0,0.0,0.0,0.0,0.0034856825632307853,Ahmedabad
2025-05-07 18:30:00,1.0,17.5,5.1,0.3,0.8000001,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-08 18:30:00,0.0,1.0,17.5,5.1,0.3,0.8000001,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-09 18:30:00,0.0,0.0,1.0,17.5,5.1,0.3,0.8000001,0.0,0.000809643398575699,Ahmedabad
2025-05-10 18:30:00,0.0,0.0,0.0,1.0,17.5,5.1,0.3,0.8000001,0.000809643398575699,Ahmedabad
2025-05-11 18:30:00,0.0,0.0,0.0,0.0,1.0,17.5,5.1,0.3,0.000809643398575699,Ahmedabad
2025-05-12 18:30:00,0.0,0.0,0.0,0.0,0.0,1.0,17.5,5.1,0.000809643398575699,Ahmedabad
2025-05-13 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.5,0.000809643398575699,Ahmedabad
2025-05-14 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000809643398575699,Ahmedabad
2025-05-15 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-16 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-17 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-18 18:30:00,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-19 18:30:00,4.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-20 18:30:00,0.2,4.3,0.3,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-21 18:30:00,0.0,0.2,4.3,0.3,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-22 18:30:00,0.0,0.0,0.2,4.3,0.3,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-23 18:30:00,0.0,0.0,0.0,0.2,4.3,0.3,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-24 18:30:00,0.0,0.0,0.0,0.0,0.2,4.3,0.3,0.0,0.000809643398575699,Ahmedabad
2025-05-25 18:30:00,0.0,0.0,0.0,0.0,0.0,0.2,4.3,0.3,0.000809643398575699,Ahmedabad
2025-05-26 18:30:00,0.1,0.0,0.0,0.0,0.0,0.0,0.2,4.3,0.000809643398575699,Ahmedabad
2025-05-27 18:30:00,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.000809643398575699,Ahmedabad
2025-05-28 18:30:00,3.6000001,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-29 18:30:00,0.0,3.6000001,0.2,0.1,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-30 18:30:00,0.2,0.0,3.6000001,0.2,0.1,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-05-31 18:30:00,0.9,0.2,0.0,3.6000001,0.2,0.1,0.0,0.0,0.000809643398575699,Ahmedabad
2025-06-01 18:30:00,0.3,0.9,0.2,0.0,3.6000001,0.2,0.1,0.0,0.000809643398575699,Ahmedabad
2025-06-02 18:30:00,0.3,0.3,0.9,0.2,0.0,3.6000001,0.2,0.1,0.000809643398575699,Ahmedabad
2025-06-03 18:30:00,0.0,0.3,0.3,0.9,0.2,0.0,3.6000001,0.2,0.000809643398575699,Ahmedabad
2025-06-04 18:30:00,0.0,0.0,0.3,0.3,0.9,0.2,0.0,3.6000001,0.000809643398575699,Ahmedabad
2025-06-05 18:30:00,0.0,0.0,0.0,0.3,0.3,0.9,0.2,0.0,0.000809643398575699,Ahmedabad
2025-06-06 18:30:00,0.0,0.0,0.0,0.0,0.3,0.3,0.9,0.2,0.000809643398575699,Ahmedabad
2025-06-07 18:30:00,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.9,0.000809643398575699,Ahmedabad
2025-06-08 18:30:00,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.000809643398575699,Ahmedabad
2025-06-09 18:30:00,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.000809643398575699,Ahmedabad
2025-06-10 18:30:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-06-11 18:30:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-06-12 18:30:00,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.000809643398575699,Ahmedabad
2025-06-13 18:30:00,11.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0034856825632307853,Ahmedabad
2025-06-14 18:30:00,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.1,0.000809643398575699,Ahmedabad
2025-06-15 18:30:00,31.199999,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.009952333717040962,Ahmedabad
2025-06-16 18:30:00,7.299999,31.199999,0.0,11.4,0.0,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-06-17 18:30:00,6.9,7.299999,31.199999,0.0,11.4,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-06-18 18:30:00,0.2,6.9,7.299999,31.199999,0.0,11.4,0.0,0.0,0.000809643398575699,Ahmedabad
2025-06-19 18:30:00,4.5999994,0.2,6.9,7.299999,31.199999,0.0,11.4,0.0,0.000809643398575699,Ahmedabad
2025-06-20 18:30:00,13.0,4.5999994,0.2,6.9,7.299999,31.199999,0.0,11.4,0.0034856825632307853,Ahmedabad
2025-06-21 18:30:00,1.5000001,13.0,4.5999994,0.2,6.9,7.299999,31.199999,0.0,0.000809643398575699,Ahmedabad
2025-06-22 18:30:00,13.100001,1.5000001,13.0,4.5999994,0.2,6.9,7.299999,31.199999,0.0034856825632307853,Ahmedabad
2025-06-23 18:30:00,5.2,13.100001,1.5000001,13.0,4.5999994,0.2,6.9,7.299999,0.000809643398575699,Ahmedabad
2025-06-24 18:30:00,24.8,5.2,13.100001,1.5000001,13.0,4.5999994,0.2,6.9,0.0034856825632307853,Ahmedabad
2025-06-25 18:30:00,5.1,24.8,5.2,13.100001,1.5000001,13.0,4.5999994,0.2,0.000809643398575699,Ahmedabad
2025-06-26 18:30:00,2.5,5.1,24.8,5.2,13.100001,1.5000001,13.0,4.5999994,0.000809643398575699,Ahmedabad
2025-06-27 18:30:00,10.7,2.5,5.1,24.8,5.2,13.100001,1.5000001,13.0,0.0034856825632307853,Ahmedabad
2025-06-28 18:30:00,4.7,10.7,2.5,5.1,24.8,5.2,13.100001,1.5000001,0.000809643398575699,Ahmedabad
2025-06-29 18:30:00,10.4,4.7,10.7,2.5,5.1,24.8,5.2,13.100001,0.0034856825632307853,Ahmedabad
2025-06-30 18:30:00,5.0999994,10.4,4.7,10.7,2.5,5.1,24.8,5.2,0.000809643398575699,Ahmedabad
2025-07-01 18:30:00,19.4,5.0999994,10.4,4.7,10.7,2.5,5.1,24.8,0.0034856825632307853,Ahmedabad
2025-07-02 18:30:00,12.899999,19.4,5.0999994,10.4,4.7,10.7,2.5,5.1,0.0034856825632307853,Ahmedabad
2025-07-03 18:30:00,10.1,12.899999,19.4,5.0999994,10.4,4.7,10.7,2.5,0.0034856825632307853,Ahmedabad
2025-07-04 18:30:00,24.2,10.1,12.899999,19.4,5.0999994,10.4,4.7,10.7,0.0034856825632307853,Ahmedabad
2025-07-05 18:30:00,19.299997,24.2,10.1,12.899999,19.4,5.0999994,10.4,4.7,0.0034856825632307853,Ahmedabad
2025-07-06 18:30:00,2.5999997,19.299997,24.2,10.1,12.899999,19.4,5.0999994,10.4,0.000809643398575699,Ahmedabad
2025-07-07 18:30:00,8.0,2.5999997,19.299997,24.2,10.1,12.899999,19.4,5.0999994,0.000809643398575699,Ahmedabad
2025-07-08 18:30:00,0.2,8.0,2.5999997,19.299997,24.2,10.1,12.899999,19.4,0.000809643398575699,Ahmedabad
2025-07-09 18:30:00,0.8,0.2,8.0,2.5999997,19.299997,24.2,10.1,12.899999,0.000809643398575699,Ahmedabad
2025-07-10 18:30:00,0.3,0.8,0.2,8.0,2.5999997,19.299997,24.2,10.1,0.000809643398575699,Ahmedabad
2025-07-11 18:30:00,8.900001,0.3,0.8,0.2,8.0,2.5999997,19.299997,24.2,0.000809643398575699,Ahmedabad
2025-07-12 18:30:00,18.2,8.900001,0.3,0.8,0.2,8.0,2.5999997,19.299997,0.0034856825632307853,Ahmedabad
2025-07-13 18:30:00,13.400001,18.2,8.900001,0.3,0.8,0.2,8.0,2.5999997,0.0034856825632307853,Ahmedabad
2025-07-14 18:30:00,1.3000001,13.400001,18.2,8.900001,0.3,0.8,0.2,8.0,0.000809643398575699,Ahmedabad
2025-07-15 18:30:00,0.2,1.3000001,13.400001,18.2,8.900001,0.3,0.8,0.2,0.000809643398575699,Ahmedabad
2025-07-16 18:30:00,1.1,0.2,1.3000001,13.400001,18.2,8.900001,0.3,0.8,0.000809643398575699,Ahmedabad
2025-07-17 18:30:00,2.1,1.1,0.2,1.3000001,13.400001,18.2,8.900001,0.3,0.000809643398575699,Ahmedabad
2025-07-18 18:30:00,3.2,2.1,1.1,0.2,1.3000001,13.400001,18.2,8.900001,0.000809643398575699,Ahmedabad
2025-07-19 18:30:00,5.3999996,3.2,2.1,1.1,0.2,1.3000001,13.400001,18.2,0.000809643398575699,Ahmedabad
2025-07-20 18:30:00,6.0,5.3999996,3.2,2.1,1.1,0.2,1.3000001,13.400001,0.000809643398575699,Ahmedabad
2025-07-21 18:30:00,1.2,6.0,5.3999996,3.2,2.1,1.1,0.2,1.3000001,0.000809643398575699,Ahmedabad
2025-07-22 18:30:00,4.399999,1.2,6.0,5.3999996,3.2,2.1,1.1,0.2,0.000809643398575699,Ahmedabad
2025-07-23 18:30:00,1.7000002,4.399999,1.2,6.0,5.3999996,3.2,2.1,1.1,0.000809643398575699,Ahmedabad
2025-07-24 18:30:00,3.6999998,1.7000002,4.399999,1.2,6.0,5.3999996,3.2,2.1,0.000809643398575699,Ahmedabad
2025-07-25 18:30:00,12.900001,3.6999998,1.7000002,4.399999,1.2,6.0,5.3999996,3.2,0.0034856825632307853,Ahmedabad
2025-07-26 18:30:00,20.900002,12.900001,3.6999998,1.7000002,4.399999,1.2,6.0,5.3999996,0.0034856825632307853,Ahmedabad
2025-07-27 18:30:00,2.4999998,20.900002,12.900001,3.6999998,1.7000002,4.399999,1.2,6.0,0.000809643398575699,Ahmedabad
2025-07-28 18:30:00,3.1000001,2.4999998,20.900002,12.900001,3.6999998,1.7000002,4.399999,1.2,0.000809643398575699,Ahmedabad
2025-07-29 18:30:00,0.70000005,3.1000001,2.4999998,20.900002,12.900001,3.6999998,1.7000002,4.399999,0.000809643398575699,Ahmedabad
2025-07-30 18:30:00,0.4,0.70000005,3.1000001,2.4999998,20.900002,12.900001,3.6999998,1.7000002,0.000809643398575699,Ahmedabad
2025-07-31 18:30:00,0.4,0.4,0.70000005,3.1000001,2.4999998,20.900002,12.900001,3.6999998,0.000809643398575699,Ahmedabad
2025-08-01 18:30:00,0.6,0.4,0.4,0.70000005,3.1000001,2.4999998,20.900002,12.900001,0.000809643398575699,Ahmedabad
2025-08-02 18:30:00,9.600001,0.6,0.4,0.4,0.70000005,3.1000001,2.4999998,20.900002,0.000809643398575699,Ahmedabad
2025-08-03 18:30:00,1.0,9.600001,0.6,0.4,0.4,0.70000005,3.1000001,2.4999998,0.000809643398575699,Ahmedabad
2025-08-04 18:30:00,1.5000001,1.0,9.600001,0.6,0.4,0.4,0.70000005,3.1000001,0.000809643398575699,Ahmedabad
2025-08-05 18:30:00,0.8000001,1.5000001,1.0,9.600001,0.6,0.4,0.4,0.70000005,0.000809643398575699,Ahmedabad
2025-08-06 18:30:00,0.0,0.8000001,1.5000001,1.0,9.600001,0.6,0.4,0.4,0.000809643398575699,Ahmedabad
2025-08-07 18:30:00,0.1,0.0,0.8000001,1.5000001,1.0,9.600001,0.6,0.4,0.000809643398575699,Ahmedabad
2025-08-08 18:30:00,0.5,0.1,0.0,0.8000001,1.5000001,1.0,9.600001,0.6,0.000809643398575699,Ahmedabad
2025-08-09 18:30:00,1.5000001,0.5,0.1,0.0,0.8000001,1.5000001,1.0,9.600001,0.000809643398575699,Ahmedabad
2025-08-10 18:30:00,1.6,1.5000001,0.5,0.1,0.0,0.8000001,1.5000001,1.0,0.000809643398575699,Ahmedabad
2025-08-11 18:30:00,0.5,1.6,1.5000001,0.5,0.1,0.0,0.8000001,1.5000001,0.000809643398575699,Ahmedabad
2025-08-12 18:30:00,1.7000002,0.5,1.6,1.5000001,0.5,0.1,0.0,0.8000001,0.000809643398575699,Ahmedabad
2025-08-13 18:30:00,2.7,1.7000002,0.5,1.6,1.5000001,0.5,0.1,0.0,0.000809643398575699,Ahmedabad
2025-08-14 18:30:00,24.600002,2.7,1.7000002,0.5,1.6,1.5000001,0.5,0.1,0.0034856825632307853,Ahmedabad
2025-08-15 18:30:00,12.0,24.600002,2.7,1.7000002,0.5,1.6,1.5000001,0.5,0.0034856825632307853,Ahmedabad
2025-08-16 18:30:00,6.8,12.0,24.600002,2.7,1.7000002,0.5,1.6,1.5000001,0.000809643398575699,Ahmedabad
2025-08-17 18:30:00,10.4,6.8,12.0,24.600002,2.7,1.7000002,0.5,1.6,0.0034856825632307853,Ahmedabad
2025-08-18 18:30:00,1.3000001,10.4,6.8,12.0,24.600002,2.7,1.7000002,0.5,0.000809643398575699,Ahmedabad
2025-08-19 18:30:00,10.3,1.3000001,10.4,6.8,12.0,24.600002,2.7,1.7000002,0.0034856825632307853,Ahmedabad
2025-08-20 18:30:00,13.200001,10.3,1.3000001,10.4,6.8,12.0,24.600002,2.7,0.0034856825632307853,Ahmedabad
2025-08-21 18:30:00,19.499998,13.200001,10.3,1.3000001,10.4,6.8,12.0,24.600002,0.0034856825632307853,Ahmedabad
2025-08-22 18:30:00,17.6,19.499998,13.200001,10.3,1.3000001,10.4,6.8,12.0,0.0034856825632307853,Ahmedabad
2025-08-23 18:30:00,38.3,17.6,19.499998,13.200001,10.3,1.3000001,10.4,6.8,0.009952333717040962,Ahmedabad
2025-08-24 18:30:00,17.800005,38.3,17.6,19.499998,13.200001,10.3,1.3000001,10.4,0.0034856825632307853,Ahmedabad
2025-08-25 18:30:00,0.9,17.800005,38.3,17.6,19.499998,13.200001,10.3,1.3000001,0.000809643398575699,Ahmedabad
2025-08-26 18:30:00,2.0,0.9,17.800005,38.3,17.6,19.499998,13.200001,10.3,0.000809643398575699,Ahmedabad
2025-08-27 18:30:00,24.899998,2.0,0.9,17.800005,38.3,17.6,19.499998,13.200001,0.0034856825632307853,Ahmedabad
2025-08-28 18:30:00,28.400002,24.899998,2.0,0.9,17.800005,38.3,17.6,19.499998,0.009952333717040962,Ahmedabad
2025-08-29 18:30:00,16.199999,28.400002,24.899998,2.0,0.9,17.800005,38.3,17.6,0.0034856825632307853,Ahmedabad
2025-08-30 18:30:00,15.000001,16.199999,28.400002,24.899998,2.0,0.9,17.800005,38.3,0.0034856825632307853,Ahmedabad
2025-08-31 18:30:00,2.1,15.000001,16.199999,28.400002,24.899998,2.0,0.9,17.800005,0.000809643398575699,Ahmedabad
2025-09-01 18:30:00,0.70000005,2.1,15.000001,16.199999,28.400002,24.899998,2.0,0.9,0.000809643398575699,Ahmedabad
2025-09-02 18:30:00,0.90000004,0.70000005,2.1,15.000001,16.199999,28.400002,24.899998,2.0,0.000809643398575699,Ahmedabad
2025-09-03 18:30:00,11.9,0.90000004,0.70000005,2.1,15.000001,16.199999,28.400002,24.899998,0.0034856825632307853,Ahmedabad
2025-09-04 18:30:00,16.400002,11.9,0.90000004,0.70000005,2.1,15.000001,16.199999,28.400002,0.0034856825632307853,Ahmedabad
2025-09-05 18:30:00,37.2,16.400002,11.9,0.90000004,0.70000005,2.1,15.000001,16.199999,0.009952333717040962,Ahmedabad
2025-09-06 18:30:00,57.5,37.2,16.400002,11.9,0.90000004,0.70000005,2.1,15.000001,0.012551719017572682,Ahmedabad
2025-09-07 18:30:00,1.3000001,57.5,37.2,16.400002,11.9,0.90000004,0.70000005,2.1,0.000809643398575699,Ahmedabad
2025-09-08 18:30:00,0.70000005,1.3000001,57.5,37.2,16.400002,11.9,0.90000004,0.70000005,0.000809643398575699,Ahmedabad
2025-09-09 18:30:00,0.0,0.70000005,1.3000001,57.5,37.2,16.400002,11.9,0.90000004,0.000809643398575699,Ahmedabad
2025-09-10 18:30:00,0.0,0.0,0.70000005,1.3000001,57.5,37.2,16.400002,11.9,0.000809643398575699,Ahmedabad
2025-09-11 18:30:00,0.2,0.0,0.0,0.70000005,1.3000001,57.5,37.2,16.400002,0.000809643398575699,Ahmedabad
2025-09-12 18:30:00,0.1,0.2,0.0,0.0,0.70000005,1.3000001,57.5,37.2,0.000809643398575699,Ahmedabad
2025-09-13 18:30:00,0.0,0.1,0.2,0.0,0.0,0.70000005,1.3000001,57.5,0.000809643398575699,Ahmedabad
2025-09-14 18:30:00,0.0,0.0,0.1,0.2,0.0,0.0,0.70000005,1.3000001,0.000809643398575699,Ahmedabad
2025-09-15 18:30:00,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.70000005,0.000809643398575699,Ahmedabad
2025-09-16 18:30:00,1.3000001,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.000809643398575699,Ahmedabad
2025-09-17 18:30:00,0.1,1.3000001,0.0,0.0,0.0,0.1,0.2,0.0,0.000809643398575699,Ahmedabad
2025-09-18 18:30:00,2.4,0.1,1.3000001,0.0,0.0,0.0,0.1,0.2,0.000809643398575699,Ahmedabad
2025-09-19 18:30:00,3.0000002,2.4,0.1,1.3000001,0.0,0.0,0.0,0.1,0.000809643398575699,Ahmedabad
2025-09-20 18:30:00,1.2,3.0000002,2.4,0.1,1.3000001,0.0,0.0,0.0,0.000809643398575699,Ahmedabad
2025-09-21 18:30:00,0.0,1.2,3.0000002,2.4,0.1,1.3000001,0.0,0.0,0.000809643398575699,Ahmedabad
2025-09-22 18:30:00,1.2,0.0,1.2,3.0000002,2.4,0.1,1.3000001,0.0,0.000809643398575699,Ahmedabad
2025-09-23 18:30:00,2.1,1.2,0.0,1.2,3.0000002,2.4,0.1,1.3000001,0.000809643398575699,Ahmedabad
2025-09-24 18:30:00,3.0,2.1,1.2,0.0,1.2,3.0000002,2.4,0.1,0.000809643398575699,Ahmedabad
2025-09-25 18:30:00,1.0,3.0,2.1,1.2,0.0,1.2,3.0000002,2.4,0.000809643398575699,Ahmedabad
2025-09-26 18:30:00,0.0,1.0,3.0,2.1,1.2,0.0,1.2,3.0000002,0.000809643398575699,Ahmedabad
2025-09-27 18:30:00,12.099999,0.0,1.0,3.0,2.1,1.2,0.0,1.2,0.0034856825632307853,Ahmedabad
